0.82000,612.50000,318.50000,147.00000,7.00000,3,0.25000,3,27.76000
0.98000,514.50000,294.00000,110.25000,7.00000,3,0.25000,3,29.78000
0.74000,686.00000,245.00000,220.50000,3.50000,2,0.00000,0,10.90000
0.71000,710.50000,269.50000,220.50000,3.50000,3,0.40000,2,17.37000
0.86000,588.00000,294.00000,147.00000,7.00000,3,0.10000,3,31.01000
0.71000,710.50000,269.50000,220.50000,3.50000,4,0.10000,3,14.30000
0.64000,784.00000,343.00000,220.50000,3.50000,2,0.10000,1,19.37000
0.76000,661.50000,416.50000,122.50000,7.00000,2,0.10000,5,34.25000
0.76000,661.50000,416.50000,122.50000,7.00000,2,0.10000,2,33.91000
0.71000,710.50000,269.50000,220.50000,3.50000,3,0.10000,3,13.77000
0.82000,612.50000,318.50000,147.00000,7.00000,5,0.10000,2,28.79000
0.64000,784.00000,343.00000,220.50000,3.50000,5,0.10000,4,19.48000
0.90000,563.50000,318.50000,122.50000,7.00000,4,0.00000,0,25.16000
0.98000,514.50000,294.00000,110.25000,7.00000,3,0.25000,4,29.59000
0.66000,759.50000,318.50000,220.50000,3.50000,5,0.25000,5,16.06000
0.74000,686.00000,245.00000,220.50000,3.50000,5,0.10000,3,13.49000
0.76000,661.50000,416.50000,122.50000,7.00000,2,0.10000,3,33.85000
0.98000,514.50000,294.00000,110.25000,7.00000,3,0.10000,2,25.63000
0.82000,612.50000,318.50000,147.00000,7.00000,2,0.00000,0,23.77000
0.79000,637.00000,343.00000,147.00000,7.00000,5,0.25000,5,43.73000
0.76000,661.50000,416.50000,122.50000,7.00000,4,0.25000,3,37.28000
0.98000,514.50000,294.00000,110.25000,7.00000,2,0.40000,3,32.78000
0.64000,784.00000,343.00000,220.50000,3.50000,5,0.10000,5,19.29000
0.79000,637.00000,343.00000,147.00000,7.00000,2,0.00000,0,37.73000
0.71000,710.50000,269.50000,220.50000,3.50000,3,0.25000,2,15.40000
0.74000,686.00000,245.00000,220.50000,3.50000,3,0.10000,2,13.72000
0.69000,735.00000,294.00000,220.50000,3.50000,2,0.25000,4,15.37000
0.82000,612.50000,318.50000,147.00000,7.00000,4,0.25000,1,27.25000
0.62000,808.50000,367.50000,220.50000,3.50000,5,0.25000,2,15.30000
0.98000,514.50000,294.00000,110.25000,7.00000,2,0.25000,4,29.61000
0.86000,588.00000,294.00000,147.00000,7.00000,5,0.40000,1,36.73000
0.64000,784.00000,343.00000,220.50000,3.50000,5,0.25000,3,20.28000
0.64000,784.00000,343.00000,220.50000,3.50000,4,0.10000,4,19.42000
0.86000,588.00000,294.00000,147.00000,7.00000,4,0.10000,5,32.04000
0.71000,710.50000,269.50000,220.50000,3.50000,2,0.25000,3,14.92000
0.76000,661.50000,416.50000,122.50000,7.00000,4,0.10000,1,34.14000
0.79000,637.00000,343.00000,147.00000,7.00000,2,0.10000,5,34.99000
0.62000,808.50000,367.50000,220.50000,3.50000,3,0.25000,5,14.61000
0.62000,808.50000,367.50000,220.50000,3.50000,4,0.10000,4,14.28000
0.82000,612.50000,318.50000,147.00000,7.00000,3,0.25000,4,29.43000
0.90000,563.50000,318.50000,122.50000,7.00000,5,0.40000,1,40.99000
0.64000,784.00000,343.00000,220.50000,3.50000,2,0.40000,1,22.72000
0.98000,514.50000,294.00000,110.25000,7.00000,4,0.10000,1,26.44000
0.90000,563.50000,318.50000,122.50000,7.00000,3,0.10000,2,29.44000
0.66000,759.50000,318.50000,220.50000,3.50000,2,0.40000,4,17.86000
0.74000,686.00000,245.00000,220.50000,3.50000,4,0.40000,2,16.99000
0.69000,735.00000,294.00000,220.50000,3.50000,5,0.40000,3,17.02000
0.71000,710.50000,269.50000,220.50000,3.50000,5,0.00000,0,11.67000
0.76000,661.50000,416.50000,122.50000,7.00000,2,0.25000,3,36.07000
0.82000,612.50000,318.50000,147.00000,7.00000,2,0.40000,1,31.71000
0.76000,661.50000,416.50000,122.50000,7.00000,5,0.25000,4,37.51000
0.62000,808.50000,367.50000,220.50000,3.50000,2,0.10000,4,14.37000
0.74000,686.00000,245.00000,220.50000,3.50000,4,0.25000,1,15.28000
0.62000,808.50000,367.50000,220.50000,3.50000,2,0.00000,0,12.07000
0.90000,563.50000,318.50000,122.50000,7.00000,5,0.40000,5,37.27000
0.79000,637.00000,343.00000,147.00000,7.00000,5,0.40000,1,46.94000
0.71000,710.50000,269.50000,220.50000,3.50000,4,0.25000,2,14.94000
0.79000,637.00000,343.00000,147.00000,7.00000,4,0.10000,4,41.86000
0.86000,588.00000,294.00000,147.00000,7.00000,5,0.40000,4,31.00000
0.79000,637.00000,343.00000,147.00000,7.00000,3,0.40000,2,39.41000
0.64000,784.00000,343.00000,220.50000,3.50000,2,0.10000,5,19.24000
0.66000,759.50000,318.50000,220.50000,3.50000,3,0.10000,2,14.75000
0.62000,808.50000,367.50000,220.50000,3.50000,2,0.40000,5,16.88000
0.74000,686.00000,245.00000,220.50000,3.50000,2,0.40000,3,16.08000
0.86000,588.00000,294.00000,147.00000,7.00000,3,0.10000,1,25.60000
0.69000,735.00000,294.00000,220.50000,3.50000,3,0.40000,3,15.84000
